global_step,epoch,train/loss,time/wall_clock_sec,time/step_time_sec,sampler/query_norm,correction/weight_mean,correction/weight_min,correction/weight_max,correction/weight_clipped_frac,lsh/refresh_count,lsh/refresh_time_sec,sampler/p_mean,sampler/p_min,sampler/p_max,sampler/cp_mean,sampler/cpK_mean,sampler/bucket_size_mean,sampler/bucket_size_max,sampler/attempts_mean,sampler/fallback_rate,sampler/probability_clamped_frac
223,2.8461538461538463,0.17393001914024353,36.43081212043762,0.0886833667755127,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
224,2.858974358974359,0.2635110020637512,36.58062934875488,0.09197688102722168,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
225,2.871794871794872,0.06327491253614426,36.70913076400757,0.07211852073669434,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
226,2.8846153846153846,0.10700561106204987,37.30178141593933,0.09069418907165527,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
227,2.8974358974358974,0.24344897270202637,37.432061433792114,0.0724020004272461,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
228,2.91025641025641,0.2579430043697357,37.5932891368866,0.08753490447998047,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
229,2.923076923076923,0.13989965617656708,37.74044322967529,0.08719372749328613,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
230,2.9358974358974357,0.06599102914333344,37.887367963790894,0.08683323860168457,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
231,2.948717948717949,0.18612489104270935,38.03854560852051,0.09070420265197754,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
232,2.9615384615384617,0.08172515034675598,38.17075324058533,0.07541632652282715,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
233,2.9743589743589745,0.24318204820156097,38.32306885719299,0.08152294158935547,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
234,2.9871794871794872,0.23956221342086792,38.469462394714355,0.07433700561523438,0.0,1.0,1.0,1.0,0.0,0,0.0,0.00040160642570281126,0.00040160642570281126,0.00040160642570281126,0.0,0.0,2490.0,2490.0,1.0,0.0,0.0
